Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
S,6386,SDCBP,GO:0005856,cellular_component,cytoskeleton,,1,0,28,10290,0.0028103498401093724,0.0061827696482406195,5.085988944761914,5,9,0,1
A,247,ALOX15B,GO:0005856,cellular_component,cytoskeleton,,1,0,28,10290,0.0028103498401093724,0.0061827696482406195,5.085988944761914,5,9,0,1
C,960,CD44,GO:0007155,biological_process,cell adhesion,,2,16,59,10242,0.004948554593122906,0.006185693241403632,5.085516195117347,2,7,0,1
P,5537,PPP6C,GO:0007049,biological_process,cell cycle,,2,1,410,9906,0.004644789287447923,0.006193052383263897,5.084327198598576,2,2,1,0
H,126961,H3C14,GO:0000786,cellular_component,nucleosome,,1,2,15,10301,0.00464485421064965,0.006193138947532866,5.084313221054283,3,2,0,2
B,655,BMP7,GO:0001755,biological_process,neural crest cell migration,,1,47,0,10271,0.004651613528455889,0.0062021513712745184,5.082859051753203,5,4,1,0
A,9131,AIFM1,GO:0005634,cellular_component,nucleus,,3,17,181,10118,0.0050852275802023015,0.00621527815358059,5.080744799818921,5,11,0,1
M,5594,MAPK1,GO:0008219,biological_process,cell death,,7,177,112,10023,0.005356174558070218,0.006248870317748587,5.075354580731151,2,4,0,0
D,84444,DOT1L,GO:0032259,biological_process,methylation,,3,3,738,9575,0.00625693499922204,0.00625693499922204,5.074064830509237,2,1,1,0
B,652,BMP4,GO:0001755,biological_process,neural crest cell migration,,1,51,0,10267,0.0050392479891605375,0.006299059986450672,5.067354865217239,5,4,1,0
P,728378,POTEF,GO:0023052,biological_process,signaling,,7,14,1131,9167,0.005619728043887265,0.006322194049373174,5.063688971358415,1,6,0,0
P,5460,POU5F1,GO:0010467,biological_process,gene expression,,20,235,402,9662,0.005535940058157997,0.006458596734517664,5.042343208543,4,4,0,0
K,8850,KAT2B,GO:0006338,biological_process,chromatin remodeling,,1,2,15,10301,0.00464485421064965,0.006502795894909511,5.035523056884851,5,6,1,1
P,55124,PIWIL2,GO:0043046,biological_process,DNA methylation involved in gamete generation,,1,41,0,10277,0.004070161837398917,0.006512258939838267,5.034068887583767,3,1,1,0
P,64840,PORCN,GO:0005783,cellular_component,endoplasmic reticulum,,1,2,17,10299,0.00522444764635867,0.006530559557948337,5.031262649020697,5,5,1,1
C,991,CDC20,GO:0005680,cellular_component,anaphase-promoting complex,,1,6,3,10309,0.0027110751576990885,0.00677768789424772,4.994119253737415,4,1,0,1
S,6441,SFTPD,GO:0006909,biological_process,phagocytosis,,1,6,3,10309,0.0027110751576990885,0.006777687894247721,4.994119253737415,3,1,1,0
T,7013,TERF1,GO:0005634,cellular_component,nucleus,,4,33,180,10102,0.004081306023558222,0.00680217670593037,4.990512614209082,5,11,0,1
T,64061,TSPYL2,GO:0006334,biological_process,nucleosome assembly,,1,10,4,10304,0.005319651435089336,0.00683955184511486,4.985033069214238,6,2,1,0
M,10150,MBNL2,GO:0003723,molecular_function,RNA binding,,1,1,30,10287,0.005999599404379583,0.006856685033576666,4.98253118529524,4,32,1,1
A,60489,APOBEC3G,GO:0009972,biological_process,cytidine deamination,,1,38,0,10280,0.003779435991870407,0.006928965985095746,4.9720446854129134,9,1,0,1
R,5931,RBBP7,GO:0016581,cellular_component,NuRD complex,,1,3,17,10298,0.006960194054087466,0.006960194054087466,4.96754792369008,3,1,1,2
C,1020,CDK5,GO:0051301,biological_process,cell division,,1,1,35,10282,0.006965586133477728,0.006965586133477727,4.966773521166544,2,18,1,0
C,1058,CENPA,GO:0051301,biological_process,cell division,,1,1,35,10282,0.006965586133477728,0.006965586133477728,4.966773521166544,2,18,1,0
C,1493,CTLA4,GO:0001775,biological_process,cell activation,,1,7,5,10306,0.0046437302044541095,0.006965595306681165,4.966772204235388,2,14,1,0
A,410,ARSA,GO:0005783,cellular_component,endoplasmic reticulum,,1,1,17,10300,0.0034858361362582564,0.006971672272516512,4.965900158666065,5,5,1,0
P,55193,PBRM1,GO:0006338,biological_process,chromatin remodeling,,1,3,15,10300,0.00618863884935488,0.007072730113548434,4.951508718937723,5,6,1,1
S,56910,STARD7,GO:0005515,molecular_function,protein binding,,1,5,9,10304,0.005801850556872942,0.007091150680622484,4.9489076553271,2,110,0,1
P,5452,POU2F2,GO:0001775,biological_process,cell activation,,1,8,5,10305,0.0052229308268631845,0.007181529886936879,4.9362428424444555,2,14,1,0
J,3728,JUP,GO:0015629,cellular_component,actin cytoskeleton,,1,8,4,10306,0.004354129893247331,0.007256883155412219,4.925804859764881,6,2,1,0
S,6421,SFPQ,GO:0008380,biological_process,RNA splicing,,1,4,5,10309,0.0029044418905629075,0.0072611047264072685,4.9252232955497295,7,3,1,1
E,1950,EGF,GO:0051726,biological_process,regulation of cell cycle,,1,25,1,10292,0.005033143065769095,0.0072700955394442495,4.923985845921374,4,7,1,0
M,225689,MAPK15,GO:0007049,biological_process,cell cycle,,7,47,405,9860,0.005381045665952344,0.007450678614395552,4.899450161558425,2,2,1,0
K,3815,KIT,GO:0007281,biological_process,germ cell development,,5,134,83,10097,0.006613473648948539,0.007532011655746946,4.888593120691489,3,3,1,0
T,54962,TIPIN,GO:0006260,biological_process,DNA replication,,1,2,12,10304,0.0037750420092479823,0.007550084018495965,4.886196587505511,5,2,1,0
T,7162,TPBG,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.0075588719837053585,4.885033308427974,3,3,0,1
S,22933,SIRT2,GO:0006338,biological_process,chromatin remodeling,,1,3,15,10300,0.00618863884935488,0.0077357985616936,4.861896560248036,5,6,1,0
R,6143,RPL19,GO:0005925,cellular_component,focal adhesion,,1,1,14,10303,0.0029052860953327525,0.0077474295875540064,4.860394156752318,5,1,0,1
R,6235,RPS29,GO:0005925,cellular_component,focal adhesion,,1,1,14,10303,0.0029052860953327525,0.0077474295875540064,4.860394156752318,5,1,0,1
R,6125,RPL5,GO:0005925,cellular_component,focal adhesion,,1,1,14,10303,0.0029052860953327525,0.0077474295875540064,4.860394156752318,5,1,0,1
F,51343,FZR1,GO:0006508,biological_process,proteolysis,,1,1,11,10306,0.0023245669951603887,0.007748556650534629,4.860248691602144,4,6,1,0
L,3913,LAMB2,GO:0005783,cellular_component,endoplasmic reticulum,,1,1,17,10300,0.0034858361362582564,0.007776095996268418,4.856700866701073,5,5,1,0
R,6231,RPS26,GO:0005783,cellular_component,endoplasmic reticulum,,1,1,17,10300,0.0034858361362582564,0.007776095996268418,4.856700866701073,5,5,1,0
K,81930,KIF18A,GO:0000776,cellular_component,kinetochore,,1,1,26,10291,0.005226471902293124,0.007839707853439685,4.848553708906002,3,1,1,0
N,378884,NHLRC1,GO:0006508,biological_process,proteolysis,,1,0,11,10307,0.0011629033821099438,0.007974194620182472,4.831544623475761,4,6,1,0
N,4838,NODAL,GO:0038092,biological_process,nodal signaling pathway,,1,72,0,10246,0.007074328907859973,0.008017572762241304,4.826119551010481,7,1,1,0
N,4838,NODAL,GO:0001706,biological_process,endoderm formation,,1,72,0,10246,0.007074328907859973,0.008017572762241304,4.826119551010481,4,1,1,0
S,6521,SLC4A1,GO:0060417,cellular_component,yolk,,5,13,607,9694,0.003238745731267949,0.008096864328169872,4.816278412233055,2,1,0,0
F,2254,FGF9,GO:0007530,biological_process,sex determination,,1,2,27,10289,0.008119040082389936,0.008119040082389936,4.813543348251107,3,7,1,0
N,10763,NES,GO:0005882,cellular_component,intermediate filament,,1,6,9,10303,0.0067658747490976345,0.00811904969891716,4.813542163810406,6,5,0,1
A,501,ALDH7A1,GO:0023052,biological_process,signaling,,5,7,1133,9174,0.006586279919067212,0.008232849898834015,4.799623042481018,1,6,0,0
R,11186,RASSF1,GO:0006306,biological_process,DNA methylation,,6,67,231,10015,0.006506326152870646,0.008241346460302817,4.798591543033406,4,4,0,0
M,56339,METTL3,GO:0032259,biological_process,methylation,,10,46,731,9532,0.00596413023285447,0.008258026476260035,4.7965696453887166,2,1,1,0
S,1901,S1PR1,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.008275995736081992,4.794396034313812,2,7,0,2
A,268,AMH,GO:0046661,biological_process,male sex differentiation,,1,70,0,10248,0.006880511677507677,0.00837627508566152,4.782351963825503,4,1,1,0
P,5711,PSMD5,GO:0005515,molecular_function,protein binding,,1,3,9,10306,0.0038712754459857826,0.008387763466302529,4.780981365397941,2,110,0,11
R,5879,RAC1,GO:0005856,cellular_component,cytoskeleton,,1,2,28,10288,0.008408190104709444,0.008408190104709444,4.7785490356833735,5,9,0,1
A,269,AMHR2,GO:0023052,biological_process,signaling,,6,10,1132,9171,0.0053552726181297855,0.008415428399918235,4.777688543553999,1,6,0,0
M,9555,MACROH2A1,GO:0000805,cellular_component,X chromosome,,1,0,57,10261,0.00562069968020949,0.008431049520314236,4.775834016459721,7,1,1,0
D,1788,DNMT3A,GO:0000792,cellular_component,heterochromatin,,2,56,21,10240,0.007282075763639212,0.008495755057579081,4.768188645220769,3,9,1,0
S,81848,SPRY4,GO:0023052,biological_process,signaling,,19,75,1119,9106,0.007590115269059039,0.008580130304153695,4.758306178633287,1,6,0,0
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,5,25,407,9882,0.006181821696107909,0.008654550374551073,4.749670041495305,2,2,1,0
V,1462,VCAN,GO:0031012,cellular_component,extracellular matrix,,1,2,29,10287,0.008697283926556706,0.008697283926556706,4.744744494413579,3,8,1,1
L,79727,LIN28A,GO:0019827,biological_process,stem cell population maintenance,,1,44,0,10274,0.004360887682927397,0.008721775365854794,4.741932464782609,2,4,0,1
S,81626,SHCBP1L,GO:0005819,cellular_component,spindle,,1,0,90,10228,0.00881868398097334,0.00881868398097334,4.730882628602558,5,2,1,0
G,2650,GCNT1,GO:0005794,cellular_component,Golgi apparatus,,1,4,10,10304,0.005319651435098567,0.008866085725164279,4.725521873727418,5,1,1,0
F,2332,FMR1,GO:0003723,molecular_function,RNA binding,,2,39,29,10249,0.006658759355652896,0.008878345807537194,4.72414002226588,4,32,1,2
D,26528,DAZAP1,GO:0007283,biological_process,spermatogenesis,,2,2,364,9951,0.00717874590360322,0.008973432379504025,4.713487025099863,3,1,0,1
G,2719,GPC3,GO:0016020,cellular_component,membrane,,6,51,311,9951,0.007795542825414339,0.009212914248216946,4.687149056592467,2,16,0,0
I,3659,IRF1,GO:0005634,cellular_component,nucleus,,3,21,181,10114,0.008569657578807805,0.009521841754230894,4.654166987311266,5,11,0,1
A,94,ACVRL1,GO:0007165,biological_process,signal transduction,,1,0,49,10269,0.004845430758863487,0.009690861517726974,4.636571949113376,2,41,0,1
H,3172,HNF4A,GO:0008134,molecular_function,transcription factor binding,,1,13,5,10300,0.008114722729189717,0.00973766727502766,4.631753689496088,3,3,1,0
C,2491,CENPI,GO:0000776,cellular_component,kinetochore,,1,2,26,10290,0.007829833854298737,0.009787292317873422,4.626670437009279,3,1,1,1
C,1080,CFTR,GO:0000003,biological_process,reproduction,,1,3,18,10297,0.007345803142906602,0.009794404190542135,4.625944057353833,1,5,1,0
M,5595,MAPK3,GO:0070371,biological_process,ERK1 and ERK2 cascade,,1,88,0,10230,0.008624866750678658,0.00985699057220418,4.619574372756208,5,1,1,0
K,3815,KIT,GO:0005694,cellular_component,chromosome,,11,128,344,9836,0.00842595253209721,0.009870401537599589,4.618214743730059,5,6,0,0
T,732253,TDRG1,GO:0016310,biological_process,phosphorylation,,10,106,355,9848,0.007944319764870329,0.009930399706087912,4.612154549359742,5,8,0,0
C,925,CD8A,GO:0019882,biological_process,antigen processing and presentation,,1,37,1,10280,0.007351849334527287,0.00994661968788986,4.610522515393214,2,14,1,1
L,3897,L1CAM,GO:0007399,biological_process,nervous system development,,1,14,2,10302,0.004354973088552605,0.009954224202405954,4.609758274949126,4,1,0,1
C,1499,CTNNB1,GO:0040007,biological_process,growth,,6,138,1086,9089,0.00890026196155738,0.009979081593261304,4.607264217616615,1,10,1,0
R,5868,RAB5A,GO:0005768,cellular_component,endosome,,1,22,2,10294,0.006672446776508478,0.010008670164762716,4.6043035451534955,7,8,1,1
R,5864,RAB3A,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.01007849597827381,4.597351235976193,3,3,0,1
S,6616,SNAP25,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.01007849597827381,4.597351235976193,3,3,0,1
E,2072,ERCC4,GO:0004519,molecular_function,endonuclease activity,,1,27,2,10289,0.0081190400823388,0.010148800102923499,4.590399796943196,5,4,1,0
I,3678,ITGA5,GO:0005925,cellular_component,focal adhesion,,1,1,14,10303,0.0029052860953327525,0.010168501333664634,4.588460441268676,5,1,0,2
I,3689,ITGB2,GO:0005925,cellular_component,focal adhesion,,1,1,14,10303,0.0029052860953327525,0.010168501333664634,4.588460441268676,5,1,0,1
V,7408,VASP,GO:0005925,cellular_component,focal adhesion,,1,1,14,10303,0.0029052860953327525,0.010168501333664634,4.588460441268676,5,1,0,1
M,4478,MSN,GO:0005925,cellular_component,focal adhesion,,1,1,14,10303,0.0029052860953327525,0.010168501333664634,4.588460441268676,5,1,0,1
B,675,BRCA2,GO:0051321,biological_process,meiotic cell cycle,,1,9,2,10307,0.002904723219586759,0.010263355375873216,4.579175458018201,2,1,1,0
M,8379,MAD1L1,GO:0005643,cellular_component,nuclear pore,,1,24,2,10292,0.007251252759472896,0.010423675841742287,4.563675536943365,3,1,1,0
S,348235,SKA2,GO:0000776,cellular_component,kinetochore,,1,2,26,10290,0.007829833854298737,0.010439778472398317,4.562131915871708,3,1,1,0
G,373156,GSTK1,GO:0005515,molecular_function,protein binding,,1,5,9,10304,0.005801850556872942,0.010443331002371294,4.561791685887132,2,110,0,4
C,1107,CHD3,GO:0016581,cellular_component,NuRD complex,,1,2,17,10299,0.00522444764635867,0.01044889529271734,4.561259019774961,3,1,1,1
A,338,APOB,GO:0005783,cellular_component,endoplasmic reticulum,,1,2,17,10299,0.00522444764635867,0.01044889529271734,4.561259019774961,5,5,1,0
M,4193,MDM2,GO:0009411,biological_process,response to UV,,1,43,1,10274,0.00851018811199459,0.010512585314816848,4.55518213815673,5,7,1,0
P,23532,PRAME,GO:0005737,cellular_component,cytoplasm,,5,56,208,10050,0.00833472931453769,0.010557323798414406,4.550935461002823,2,5,0,1
N,79923,NANOG,GO:0030154,biological_process,cell differentiation,,5,109,112,10093,0.009476113177233078,0.010660627324387214,4.541198013534363,3,81,0,1
B,672,BRCA1,GO:0006974,biological_process,cellular response to DNA damage stimulus,,1,100,0,10218,0.009787770132792613,0.0107199387168681,4.535649840065887,4,9,1,1
B,10018,BCL2L11,GO:0006508,biological_process,proteolysis,,1,7,11,10300,0.009268580743701038,0.010813344200984544,4.526974333380308,4,6,1,0
P,5289,PIK3C3,GO:0005776,cellular_component,autophagosome,,1,20,3,10295,0.00811668440237154,0.010822245869828719,4.526151460575145,6,2,1,0
W,54361,WNT4,GO:0007530,biological_process,sex determination,,1,1,27,10290,0.005419781954293708,0.010839563908587415,4.524552513614988,3,7,1,0
C,1306,COL15A1,GO:0001525,biological_process,angiogenesis,,1,0,111,10207,0.010853764899761148,0.010853764899761148,4.523243263814948,3,5,0,1
I,3688,ITGB1,GO:0005925,cellular_component,focal adhesion,,1,5,14,10299,0.00869223962977798,0.010865299537222477,4.522181096650312,5,1,0,4
S,6598,SMARCB1,GO:0000785,cellular_component,chromatin,,2,7,156,10154,0.007815150941674964,0.010941211318344949,4.515218764320202,2,5,1,1
C,1019,CDK4,GO:0005634,cellular_component,nucleus,,4,41,180,10094,0.008246445658993407,0.010995260878657875,4.510290928230257,5,11,0,3
M,8930,MBD4,GO:0005634,cellular_component,nucleus,,2,6,182,10129,0.008250440253998431,0.011000587005331242,4.5098066434865585,5,11,0,1
S,4089,SMAD4,GO:0000785,cellular_component,chromatin,,2,8,156,10153,0.009671297117001756,0.011052910990859149,4.505061447625295,2,5,1,1
C,999,CDH1,GO:0034332,biological_process,adherens junction organization,,1,97,0,10221,0.009497044287264078,0.01117299327913421,4.49425572694453,6,3,1,1
C,999,CDH1,GO:0008013,molecular_function,beta-catenin binding,,1,97,0,10221,0.009497044287264078,0.01117299327913421,4.49425572694453,3,1,0,1
C,999,CDH1,GO:0098978,cellular_component,glutamatergic synapse,,1,97,0,10221,0.009497044287264078,0.01117299327913421,4.49425572694453,4,1,1,0
G,2691,GHRH,GO:0040007,biological_process,growth,,2,0,1090,9227,0.011189592041094806,0.011189592041094806,4.49277121477644,1,10,1,0
T,7022,TFAP2C,GO:0051179,biological_process,localization,,6,54,300,9959,0.008452895960784622,0.011471787375350559,4.467864529523398,1,10,0,0
C,26038,CHD5,GO:0051179,biological_process,localization,,6,51,300,9962,0.006595346141612048,0.011541855747821083,4.461775220794243,1,10,0,0
T,200424,TET3,GO:0080111,biological_process,DNA demethylation,,1,2,31,10285,0.009275302992246716,0.011594128740308395,4.457256452080325,3,2,1,1
S,6677,SPAM1,GO:0009566,biological_process,fertilization,,1,3,14,10301,0.005802692689431646,0.011605385378863292,4.456286031805103,2,3,1,0
P,10419,PRMT5,GO:0005634,cellular_component,nucleus,,3,19,181,10116,0.006692524265576968,0.011711917464759693,4.447148368854295,5,11,0,1
Z,7756,ZNF207,GO:0000776,cellular_component,kinetochore,,1,2,26,10290,0.007829833854298737,0.011744750781448106,4.444348880215325,3,1,1,1
E,2099,ESR1,GO:0019900,molecular_function,kinase binding,,1,109,0,10209,0.010659947669378094,0.011844386299308994,4.435901253662631,4,2,1,0
E,2099,ESR1,GO:0030331,molecular_function,estrogen receptor binding,,1,109,0,10209,0.010659947669378094,0.011844386299308994,4.435901253662631,7,1,1,1
C,8558,CDK10,GO:0005515,molecular_function,protein binding,,1,8,9,10301,0.008691399673346372,0.011950674550851262,4.426967554427753,2,110,0,4
C,79869,CPSF7,GO:0003723,molecular_function,RNA binding,,1,1,30,10287,0.005999599404379583,0.011999198808759166,4.422915397359818,4,32,1,2
E,2068,ERCC2,GO:0006281,biological_process,DNA repair,,1,0,123,10195,0.012016668281920473,0.012016668281920473,4.421460569501505,5,15,1,0
M,4595,MUTYH,GO:0006281,biological_process,DNA repair,,1,0,123,10195,0.012016668281920473,0.012016668281920473,4.421460569501505,5,15,1,1
R,55183,RIF1,GO:0006281,biological_process,DNA repair,,1,0,123,10195,0.012016668281920473,0.012016668281920473,4.421460569501505,5,15,1,0
A,1636,ACE,GO:0005764,cellular_component,lysosome,,1,20,3,10295,0.00811668440237154,0.01217502660355731,4.408368424918761,7,6,0,1
B,8678,BECN1,GO:0005776,cellular_component,autophagosome,,1,20,3,10295,0.00811668440237154,0.01217502660355731,4.408368424918761,6,2,1,0
R,8607,RUVBL1,GO:0016887,molecular_function,ATPase,,1,4,14,10300,0.00724844737779173,0.012231754950023545,4.403719844072764,1,16,0,2
A,6790,AURKA,GO:0005814,cellular_component,centriole,,1,30,2,10286,0.008986321554268798,0.01225407484673018,4.4018967567546,5,1,1,0
N,10397,NDRG1,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
A,290,ANPEP,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
S,6386,SDCBP,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,3
H,3312,HSPA8,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
N,4925,NUCB2,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
A,81,ACTN4,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
F,2319,FLOT2,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
L,10434,LYPLA1,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
A,247,ALOX15B,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,2
N,4905,NSF,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
C,8452,CUL3,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
C,1460,CSNK2B,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
S,79689,STEAP4,GO:0005886,cellular_component,plasma membrane,,1,0,51,10267,0.005039247989136905,0.012318161751223546,4.396680540514042,3,3,0,1
D,23405,DICER1,GO:0060417,cellular_component,yolk,,6,25,606,9682,0.008755079222056093,0.012403028897912798,4.389814570238509,2,1,0,0
P,55124,PIWIL2,GO:0003723,molecular_function,RNA binding,,2,40,29,10248,0.00697867971584083,0.012406541717050364,4.389531387654211,4,32,1,0
C,768,CA9,GO:0060417,cellular_component,yolk,,6,26,606,9681,0.010248573980523782,0.012526034865084624,4.3799460114655275,2,1,0,0
I,3481,IGF2,GO:0006306,biological_process,DNA methylation,,5,51,232,10031,0.009031670256205247,0.012644338358687345,4.370545724571812,4,4,0,0
P,143689,PIWIL4,GO:0032259,biological_process,methylation,,5,11,736,9567,0.0042224377638178014,0.012667313291453404,4.368730359901565,2,1,1,0
I,3643,INSR,GO:0016301,molecular_function,kinase activity,,1,5,21,10292,0.012727017329746477,0.012727017329746477,4.364028196321038,4,133,1,0
S,6280,S100A9,GO:0006954,biological_process,inflammatory response,,1,8,7,10303,0.006958511313433354,0.01275727074129448,4.361653915691677,4,5,1,1
I,3586,IL10,GO:0006508,biological_process,proteolysis,,1,4,11,10303,0.005802131231421482,0.012764688709127262,4.361072614866709,4,6,1,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,1,10,3,10305,0.004257783826752246,0.012773351480256738,4.360394193860438,6,2,1,7
B,581,BAX,GO:0006915,biological_process,apoptotic process,,1,24,2,10292,0.007251252759472896,0.012891116016840704,4.351216885729172,4,18,1,1
N,190,NR0B1,GO:0007530,biological_process,sex determination,,1,3,27,10288,0.01081123345934843,0.012973480151218117,4.344847993498885,3,7,1,0
T,7015,TERT,GO:0097747,molecular_function,RNA polymerase activity,,1,104,0,10214,0.010175404593497302,0.012982412757220696,4.344159702297596,3,2,1,0
T,7015,TERT,GO:0000049,molecular_function,tRNA binding,,1,104,0,10214,0.010175404593497302,0.012982412757220696,4.344159702297596,5,2,1,1
S,6674,SPAG1,GO:0005829,cellular_component,cytosol,,1,5,17,10296,0.01042310933277511,0.013028886665968888,4.3405863353970044,2,1,0,1
I,3480,IGF1R,GO:0016301,molecular_function,kinase activity,,2,70,20,10227,0.010133960119844663,0.013029377296943137,4.340548678938001,4,133,1,0
C,1385,CREB1,GO:0005488,molecular_function,binding,,9,36,860,9414,0.011439647934577683,0.013073883353803066,4.337138675829024,1,52,0,0
A,60489,APOBEC3G,GO:0003723,molecular_function,RNA binding,,2,37,29,10251,0.006039719796915273,0.0132873835532136,4.320940298986444,4,32,1,1
A,339,APOBEC1,GO:0005634,cellular_component,nucleus,,3,17,181,10118,0.0050852275802023015,0.01356060688053947,4.300586242269346,5,11,0,1
C,1026,CDKN1A,GO:0050821,biological_process,protein stabilization,,1,51,1,10266,0.01005358789077563,0.01370943803287586,4.289670775826722,4,1,1,0
P,23645,PPP1R15A,GO:0005783,cellular_component,endoplasmic reticulum,,1,4,17,10297,0.00869307980385794,0.013908927686172703,4.275224365437975,5,5,1,2
S,5265,SERPINA1,GO:0050817,biological_process,coagulation,,1,8,7,10303,0.006958511313433354,0.013917022626866707,4.2746425387020475,2,2,1,0
P,5133,PDCD1,GO:0001775,biological_process,cell activation,,1,18,5,10295,0.010999505929572136,0.014142221909449889,4.258590494405033,2,14,1,0
C,8030,CCDC6,GO:0040007,biological_process,growth,,8,23,1084,9204,0.013157754669689799,0.014169889644281322,4.256636013292844,1,10,0,0
C,29126,CD274,GO:0023052,biological_process,signaling,,12,38,1126,9143,0.009806361592686327,0.014263798680271021,4.2500305123549555,1,6,0,0
B,652,BMP4,GO:0045445,biological_process,myoblast differentiation,,1,51,1,10266,0.01005358789077563,0.014362268415393757,4.243150760191829,4,2,1,0
F,2263,FGFR2,GO:0000003,biological_process,reproduction,,1,3,18,10297,0.007345803142906602,0.014691606285813204,4.220478949245669,1,5,1,0
M,4133,MAP2,GO:0022008,biological_process,neurogenesis,,1,6,13,10299,0.009461216851515469,0.014717448435690731,4.218721520673178,4,2,1,0
S,6383,SDC2,GO:0009986,cellular_component,cell surface,,1,2,50,10266,0.0147552816190628,0.0147552816190628,4.216154184421508,2,1,1,1
T,64061,TSPYL2,GO:0007049,biological_process,cell cycle,,3,8,409,9899,0.008205128049338031,0.014769230488808455,4.21520928340282,2,2,1,0
H,3091,HIF1A,GO:0009314,biological_process,response to radiation,,1,22,2,10294,0.006672446776508478,0.014774703576554487,4.214838778391772,3,3,1,0
S,56916,SMARCAD1,GO:0000792,cellular_component,heterochromatin,,1,5,22,10291,0.013302295361921195,0.01478032817991244,4.214458159384342,3,9,1,0
H,3082,HGF,GO:0035728,biological_process,response to hepatocyte growth factor,,1,101,0,10217,0.009884678747968736,0.014827018121953105,4.2113042137204415,5,1,1,0
X,7520,XRCC5,GO:0003677,molecular_function,DNA binding,,1,3,38,10277,0.01503442811564149,0.01503442811564149,4.197412500136266,4,15,0,1
C,1019,CDK4,GO:0051301,biological_process,cell division,,2,43,34,10240,0.010662921630304497,0.015053536419253407,4.196142337366782,2,18,1,0
P,10942,PRSS21,GO:0006306,biological_process,DNA methylation,,5,52,232,10030,0.00971948302406842,0.015119195815217543,4.191790096469456,4,4,0,0
P,63978,PRDM14,GO:0007281,biological_process,germ cell development,,2,15,86,10216,0.00899840713456198,0.015297292128755366,4.180079451296118,3,3,1,0
T,7142,TNP2,GO:0000785,cellular_component,chromatin,,1,0,157,10161,0.015311561197859445,0.015311561197859445,4.179147102084244,2,5,1,0
Z,7707,ZNF148,GO:0010467,biological_process,gene expression,,5,28,417,9869,0.010296030343677884,0.015444045515516827,4.1705317534518285,4,4,0,0
K,23135,KDM6B,GO:0006338,biological_process,chromatin remodeling,,1,4,15,10299,0.007730178527373451,0.015460357054746902,4.169476140698423,5,6,1,0
C,1499,CTNNB1,GO:0032259,biological_process,methylation,,3,141,738,9437,0.01341893213566615,0.015515640281863986,4.16590671336329,2,1,1,0
C,93659,CGB5,GO:0060417,cellular_component,yolk,,10,62,602,9645,0.009616026587010667,0.015533581409786463,4.164751056059064,2,1,0,0
C,894,CCND2,GO:0000278,biological_process,mitotic cell cycle,,1,27,3,10288,0.010811233459246585,0.015616226107800621,4.159444770176942,3,5,1,0
G,2668,GDNF,GO:0023052,biological_process,signaling,,5,9,1133,9172,0.013802249771721875,0.015773999739110714,4.149392280545535,1,6,0,0
C,1385,CREB1,GO:0016020,cellular_component,membrane,,5,40,312,9962,0.011842443373387728,0.015789924497850303,4.1483832323694445,2,16,0,0
G,9573,GDF3,GO:0045445,biological_process,myoblast differentiation,,1,59,1,10258,0.011595785468969014,0.015812434730412293,4.146958640223879,4,2,1,0
R,6223,RPS19,GO:0005925,cellular_component,focal adhesion,,1,4,14,10300,0.00724844737779173,0.01581479427881832,4.146809430287737,5,1,0,1
